mirror_id,mirror_width_m,mirror_height_m,x_m,y_m,z_m
646,6.746757379733026,6.228727007317101,217.99240184592333,-14.52860082849179,4.110585252215359
647,6.746757379733026,6.228727007317101,225.08119969092698,-24.196501206351172,4.110585252215359
648,6.746757379733026,6.228727007317101,231.7415426795399,-34.16440890443798,4.110585252215359
649,6.746757379733026,6.228727007317101,237.96075247033409,-44.413349443909965,4.110585252215359
650,6.746757379733026,6.228727007317101,243.72699044399596,-54.923813383938665,4.110585252215359
651,6.746757379733026,6.228727007317101,249.0292802388111,-65.6757934590384,4.110585252215359
652,6.746757379733026,6.228727007317101,253.8575286447927,-76.64882266403367,4.110585252215359
653,6.746757379733026,6.228727007317101,258.2025448166802,-87.82201321416656,4.110585252215359
654,6.746757379733026,6.228727007317101,262.05605776923585,-99.1740963061823,4.110585252215359
655,6.746757379733026,6.228727007317101,265.4107321215351,-110.68346260470487,4.110585252215359
656,6.746757379733026,6.228727007317101,268.2601820602811,-122.32820337683562,4.110585252215359
657,6.746757379733026,6.228727007317101,270.5989834955634,-134.08615219667084,4.110585252215359
658,6.746757379733026,6.228727007317101,272.42268438592106,-145.93492714035395,4.110585252215359
659,6.746757379733026,6.228727007317101,273.727813213057,-157.8519733913392,4.110585252215359
660,6.746757379733026,6.228727007317101,274.51188559006994,-169.81460617476725,4.110585252215359
661,6.746757379733026,6.228727007317101,274.7734089906266,-181.80005393922326,4.110585252215359
662,6.746757379733026,6.228727007317101,274.51188559006994,-193.7855017036793,4.110585252215359
663,6.746757379733026,6.228727007317101,273.727813213057,-205.74813448710736,4.110585252215359
664,6.746757379733026,6.228727007317101,272.4226843859211,-217.6651807380926,4.110585252215359
665,6.746757379733026,6.228727007317101,-272.42268438592106,-217.6651807380927,4.110585252215359
666,6.746757379733026,6.228727007317101,-273.727813213057,-205.74813448710742,4.110585252215359
667,6.746757379733026,6.228727007317101,-274.51188559006994,-193.78550170367936,4.110585252215359
668,6.746757379733026,6.228727007317101,-274.7734089906266,-181.80005393922335,4.110585252215359
669,6.746757379733026,6.228727007317101,-274.51188559006994,-169.8146061747673,4.110585252215359
670,6.746757379733026,6.228727007317101,-273.727813213057,-157.85197339133924,4.110585252215359
671,6.746757379733026,6.228727007317101,-272.4226843859211,-145.934927140354,4.110585252215359
672,6.746757379733026,6.228727007317101,-270.59898349556346,-134.08615219667095,4.110585252215359
673,6.746757379733026,6.228727007317101,-268.2601820602812,-122.32820337683575,4.110585252215359
674,6.746757379733026,6.228727007317101,-265.41073212153515,-110.68346260470506,4.110585252215359
675,6.746757379733026,6.228727007317101,-262.0560577692358,-99.17409630618221,4.110585252215359
676,6.746757379733026,6.228727007317101,-258.2025448166802,-87.82201321416652,4.110585252215359
677,6.746757379733026,6.228727007317101,-253.85752864479267,-76.64882266403363,4.110585252215359
678,6.746757379733026,6.228727007317101,-249.0292802388112,-65.67579345903857,4.110585252215359
679,6.746757379733026,6.228727007317101,-243.72699044399607,-54.92381338393885,4.110585252215359
680,6.746757379733026,6.228727007317101,-237.9607524703342,-44.413349443910164,4.110585252215359
681,6.746757379733026,6.228727007317101,-231.74154267953995,-34.16440890443798,4.110585252215359
682,6.746757379733026,6.228727007317101,-225.081199690927,-24.1965012063512,4.110585252215359
683,6.746757379733026,6.228727007317101,-217.99240184592333,-14.52860082849179,4.110585252215359
684,6.746757379733026,6.228727007317101,-210.48864307412776,-5.179111168716588,4.110585252215359
685,6.746757379733026,6.228727007317101,-202.58420720684822,3.834170488016838,4.110585252215359
686,6.746757379733026,6.228727007317101,-194.29414078701677,12.494086847793398,4.110585252215359
687,6.746757379733026,6.228727007317101,-185.6342244272402,20.784153267624816,4.110585252215359
688,6.746757379733026,6.228727007317101,-176.6209427705068,28.68858913490439,4.110585252215359
689,6.746757379733026,6.228727007317101,-167.27145311073156,36.19234790669995,4.110585252215359
690,6.746757379733026,6.228727007317101,-157.6035527328722,43.28114575170366,4.110585252215359
691,6.746757379733026,6.228727007317101,-147.6356450347852,49.941488740316714,4.110585252215359
692,6.746757379733026,6.228727007317101,-137.3867044953132,56.16069853111085,4.110585252215359
693,6.746757379733026,6.228727007317101,-126.87624055528478,61.926936504772584,4.110585252215359
694,6.746757379733026,6.228727007317101,-116.12426048018504,67.22922629958776,4.110585252215359
695,6.746757379733026,6.228727007317101,-105.15123127518977,72.05747470556935,4.110585252215359
696,6.746757379733026,6.228727007317101,-93.97804072505666,76.4024908774569,4.110585252215359
697,6.746757379733026,6.228727007317101,-82.62595763304097,80.25600383001256,4.110585252215359
698,6.746757379733026,6.228727007317101,-71.11659133451835,83.6106781823118,4.110585252215359
699,6.746757379733026,6.228727007317101,-59.471850562387665,86.46012812105783,4.110585252215359
700,6.746757379733026,6.228727007317101,-47.71390174255245,88.79892955634011,4.110585252215359
701,6.746757379733026,6.228727007317101,-35.865126798869646,90.62263044669777,4.110585252215359
702,6.746757379733026,6.228727007317101,-23.948080547884157,91.92775927383371,4.110585252215359
703,6.746757379733026,6.228727007317101,-11.985447764456092,92.71183165084665,4.110585252215359
704,6.746757379733026,6.228727007317101,6.294529338270868,106.67414158248818,4.110585252215359
705,6.746757379733026,6.228727007317101,18.871606020459545,106.12501455551114,4.110585252215359
706,6.746757379733026,6.228727007317101,31.412759527996307,105.02780579606332,4.110585252215359
707,6.746757379733026,6.228727007317101,43.894117062387,103.38460390337946,4.110585252215359
708,6.746757379733026,6.228727007317101,56.291919650170904,101.19853680565598,4.110585252215359
709,6.746757379733026,6.228727007317101,68.58256736947716,98.47376580586115,4.110585252215359
710,6.746757379733026,6.228727007317101,80.74266427381728,95.21547766045904,4.110585252215359
711,6.746757379733026,6.228727007317101,92.74906292759918,91.42987470612331,4.110585252215359
712,6.746757379733026,6.228727007317101,104.57890846858625,87.12416305323728,4.110585252215359
713,6.746757379733026,6.228727007317101,116.2096821134268,82.30653886865275,4.110585252215359
714,6.746757379733026,6.228727007317101,127.61924402343789,76.98617277382101,4.110585252215359
715,6.746757379733026,6.228727007317101,138.7858754490467,71.1731923879934,4.110585252215359
716,6.746757379733026,6.228727007317101,149.6883200726647,64.87866304972255,4.110585252215359
717,6.746757379733026,6.228727007317101,160.30582447129652,58.11456675336146,4.110585252215359
718,6.746757379733026,6.228727007317101,170.61817762185976,50.893779340656465,4.110585252215359
719,6.746757379733026,6.228727007317101,180.60574937401648,43.23004599085027,4.110585252215359
720,6.746757379733026,6.228727007317101,190.24952781728007,35.13795505595243,4.110585252215359
721,6.746757379733026,6.228727007317101,199.53115547126714,26.63291029098187,4.110585252215359
722,6.746757379733026,6.228727007317101,208.43296423020513,17.73110153204385,4.110585252215359
723,6.746757379733026,6.228727007317101,216.9380089951757,8.449473878056807,4.110585252215359
724,6.746757379733026,6.228727007317101,225.03009993007353,-1.194304565206778,4.110585252215359
725,6.746757379733026,6.228727007317101,232.69383327987973,-11.181876317363532,4.110585252215359
726,6.746757379733026,6.228727007317101,239.91462069258472,-21.494229467926715,4.110585252215359
727,6.746757379733026,6.228727007317101,246.67871698894578,-32.111733866558524,4.110585252215359
728,6.746757379733026,6.228727007317101,252.97324632721669,-43.01417849017656,4.110585252215359
729,6.746757379733026,6.228727007317101,258.7862267130443,-54.1808099157854,4.110585252215359
730,6.746757379733026,6.228727007317101,264.10659280787604,-65.59037182579648,4.110585252215359
731,6.746757379733026,6.228727007317101,268.9242169924605,-77.221145470637,4.110585252215359
732,6.746757379733026,6.228727007317101,273.2299286453466,-89.05099101162406,4.110585252215359
733,6.746757379733026,6.228727007317101,277.01553159968233,-101.057389665406,4.110585252215359
734,6.746757379733026,6.228727007317101,280.27381974508444,-113.21748656974607,4.110585252215359
735,6.746757379733026,6.228727007317101,282.99859074487927,-125.50813428905236,4.110585252215359
736,6.746757379733026,6.228727007317101,285.18465784260275,-137.90593687683628,4.110585252215359
737,6.746757379733026,6.228727007317101,286.8278597352866,-150.387294411227,4.110585252215359
738,6.746757379733026,6.228727007317101,287.92506849473443,-162.92844791876374,4.110585252215359
739,6.746757379733026,6.228727007317101,288.47419552171147,-175.5055246009524,4.110585252215359
740,6.746757379733026,6.228727007317101,288.47419552171147,-188.09458327749414,4.110585252215359
741,6.746757379733026,6.228727007317101,-288.47419552171147,-188.09458327749408,4.110585252215359
742,6.746757379733026,6.228727007317101,-288.47419552171147,-175.50552460095236,4.110585252215359
743,6.746757379733026,6.228727007317101,-287.92506849473443,-162.92844791876368,4.110585252215359
744,6.746757379733026,6.228727007317101,-286.8278597352866,-150.38729441122695,4.110585252215359
745,6.746757379733026,6.228727007317101,-285.18465784260275,-137.90593687683628,4.110585252215359
746,6.746757379733026,6.228727007317101,-282.99859074487927,-125.50813428905238,4.110585252215359
747,6.746757379733026,6.228727007317101,-280.27381974508444,-113.21748656974614,4.110585252215359
748,6.746757379733026,6.228727007317101,-277.01553159968233,-101.05738966540602,4.110585252215359
749,6.746757379733026,6.228727007317101,-273.22992864534655,-89.05099101162389,4.110585252215359
750,6.746757379733026,6.228727007317101,-268.92421699246046,-77.22114547063683,4.110585252215359
751,6.746757379733026,6.228727007317101,-264.106592807876,-65.5903718257963,4.110585252215359
752,6.746757379733026,6.228727007317101,-258.78622671304436,-54.180809915785474,4.110585252215359
753,6.746757379733026,6.228727007317101,-252.97324632721674,-43.014178490176675,4.110585252215359
754,6.746757379733026,6.228727007317101,-246.6787169889459,-32.11173386655864,4.110585252215359
755,6.746757379733026,6.228727007317101,-239.9146206925847,-21.49422946792663,4.110585252215359
756,6.746757379733026,6.228727007317101,-232.69383327987967,-11.181876317363447,4.110585252215359
757,6.746757379733026,6.228727007317101,-225.0300999300735,-1.1943045652067212,4.110585252215359
758,6.746757379733026,6.228727007317101,-216.93800899517564,8.449473878056835,4.110585252215359
759,6.746757379733026,6.228727007317101,-208.4329642302051,17.73110153204391,4.110585252215359
760,6.746757379733026,6.228727007317101,-199.5311554712671,26.632910290981897,4.110585252215359
761,6.746757379733026,6.228727007317101,-190.24952781728,35.13795505595243,4.110585252215359
762,6.746757379733026,6.228727007317101,-180.60574937401648,43.23004599085027,4.110585252215359
763,6.746757379733026,6.228727007317101,-170.61817762185976,50.89377934065644,4.110585252215359
764,6.746757379733026,6.228727007317101,-160.30582447129652,58.11456675336146,4.110585252215359
765,6.746757379733026,6.228727007317101,-149.68832007266454,64.87866304972266,4.110585252215359
766,6.746757379733026,6.228727007317101,-138.7858754490465,71.17319238799351,4.110585252215359
767,6.746757379733026,6.228727007317101,-127.61924402343793,76.98617277382101,4.110585252215359
768,6.746757379733026,6.228727007317101,-116.20968211342687,82.30653886865275,4.110585252215359
769,6.746757379733026,6.228727007317101,-104.57890846858633,87.12416305323723,4.110585252215359
770,6.746757379733026,6.228727007317101,-92.74906292759903,91.42987470612337,4.110585252215359
771,6.746757379733026,6.228727007317101,-80.74266427381714,95.21547766045904,4.110585252215359
772,6.746757379733026,6.228727007317101,-68.58256736947702,98.4737658058612,4.110585252215359
773,6.746757379733026,6.228727007317101,-56.29191965017079,101.19853680565598,4.110585252215359
774,6.746757379733026,6.228727007317101,-43.89411706238689,103.38460390337951,4.110585252215359
775,6.746757379733026,6.228727007317101,-31.412759527996474,105.02780579606326,4.110585252215359
776,6.746757379733026,6.228727007317101,-18.871606020459467,106.12501455551114,4.110585252215359
777,6.746757379733026,6.228727007317101,-6.294529338270804,106.67414158248818,4.110585252215359
778,6.746757379733026,6.228727007317101,0.0,120.68583216228842,4.110585252215359
779,6.746757379733026,6.228727007317101,13.194249038408744,120.39793262410439,4.110585252215359
780,6.746757379733026,6.228727007317101,26.363382073860784,119.53478204268629,4.110585252215359
781,6.746757379733026,6.228727007317101,39.48233091313855,118.09802347422419,4.110585252215359
782,6.746757379733026,6.228727007317101,52.526122891494154,116.09039187031317,4.110585252215359
783,6.746757379733026,6.228727007317101,65.46992840953615,113.51570887181754,4.110585252215359
784,6.746757379733026,6.228727007317101,78.28910819778311,110.37887553416039,4.110585252215359
785,6.746757379733026,6.228727007317101,90.95926021891357,106.68586299788592,4.110585252215359
786,6.746757379733026,6.228727007317101,103.45626611843093,102.44370112225403,4.110585252215359
787,6.746757379733026,6.228727007317101,115.75633713532211,97.66046510350367,4.110585252215359
788,6.746757379733026,6.228727007317101,127.83605938531608,92.34526010325794,4.110585252215359
789,6.746757379733026,6.228727007317101,139.67243843054342,86.5082039163313,4.110585252215359
790,6.746757379733026,6.228727007317101,151.24294305075583,80.16040771093213,4.110585252215359
791,6.746757379733026,6.228727007317101,162.52554813278422,73.31395487792255,4.110585252215359
792,6.746757379733026,6.228727007317101,173.4987765965935,65.98187802939717,4.110585252215359
793,6.746757379733026,6.228727007317101,184.14174027812535,58.17813419036517,4.110585252215359
794,6.746757379733026,6.228727007317101,194.43417969110547,49.91757823075986,4.110585252215359
795,6.746757379733026,6.228727007317101,204.35650259212724,41.215934588349796,4.110585252215359
796,6.746757379733026,6.228727007317101,213.88982127560055,32.08976733637729,4.110585252215359
797,6.746757379733026,6.228727007317101,223.01598852757306,22.556448652903953,4.110585252215359
798,6.746757379733026,6.228727007317101,231.71763216998315,12.634125751882209,4.110585252215359
799,6.746757379733026,6.228727007317101,239.97818812958843,2.341686338902093,4.110585252215359
800,6.746757379733026,6.228727007317101,247.78193196862043,-8.30127734262976,4.110585252215359
801,6.746757379733026,6.228727007317101,255.1140088171458,-19.274505806439066,4.110585252215359
802,6.746757379733026,6.228727007317101,261.96046165015537,-30.557110888467406,4.110585252215359
803,6.746757379733026,6.228727007317101,268.3082578555546,-42.12761550867984,4.110585252215359
804,6.746757379733026,6.228727007317101,274.14531404248123,-53.96399455390721,4.110585252215359
805,6.746757379733026,6.228727007317101,279.46051904272696,-66.04371680390116,4.110585252215359
806,6.746757379733026,6.228727007317101,284.2437550614773,-78.34378782079231,4.110585252215359
807,6.746757379733026,6.228727007317101,288.4859169371092,-90.84079372030973,4.110585252215359
808,6.746757379733026,6.228727007317101,292.1789294733837,-103.51094574144011,4.110585252215359
809,6.746757379733026,6.228727007317101,295.3157628110408,-116.33012552968712,4.110585252215359
810,6.746757379733026,6.228727007317101,297.89044580953646,-129.2739310477291,4.110585252215359
811,6.746757379733026,6.228727007317101,299.8980774134475,-142.31772302608476,4.110585252215359
812,6.746757379733026,6.228727007317101,301.3348359819096,-155.4366718653625,4.110585252215359
813,6.746757379733026,6.228727007317101,302.1979865633277,-168.60580490081455,4.110585252215359
814,6.746757379733026,6.228727007317101,-302.1979865633277,-168.6058049008146,4.110585252215359
815,6.746757379733026,6.228727007317101,-301.3348359819096,-155.4366718653626,4.110585252215359
816,6.746757379733026,6.228727007317101,-299.8980774134475,-142.31772302608482,4.110585252215359
817,6.746757379733026,6.228727007317101,-297.89044580953646,-129.27393104772923,4.110585252215359
818,6.746757379733026,6.228727007317101,-295.3157628110409,-116.33012552968727,4.110585252215359
819,6.746757379733026,6.228727007317101,-292.17892947338373,-103.51094574144031,4.110585252215359
820,6.746757379733026,6.228727007317101,-288.4859169371092,-90.84079372030962,4.110585252215359
821,6.746757379733026,6.228727007317101,-284.2437550614773,-78.34378782079227,4.110585252215359
822,6.746757379733026,6.228727007317101,-279.46051904272696,-66.04371680390112,4.110585252215359
823,6.746757379733026,6.228727007317101,-274.14531404248135,-53.9639945539074,4.110585252215359
824,6.746757379733026,6.228727007317101,-268.3082578555547,-42.12761550868004,4.110585252215359
825,6.746757379733026,6.228727007317101,-261.96046165015554,-30.557110888467633,4.110585252215359
826,6.746757379733026,6.228727007317101,-255.11400881714584,-19.274505806439066,4.110585252215359
827,6.746757379733026,6.228727007317101,-247.78193196862046,-8.301277342629788,4.110585252215359
828,6.746757379733026,6.228727007317101,-239.97818812958843,2.341686338902093,4.110585252215359
829,6.746757379733026,6.228727007317101,-231.71763216998318,12.63412575188218,4.110585252215359
830,6.746757379733026,6.228727007317101,-223.0159885275731,22.556448652903924,4.110585252215359
831,6.746757379733026,6.228727007317101,-213.88982127560064,32.089767336377236,4.110585252215359
832,6.746757379733026,6.228727007317101,-204.35650259212733,41.21593458834971,4.110585252215359
833,6.746757379733026,6.228727007317101,-194.43417969110558,49.9175782307598,4.110585252215359
834,6.746757379733026,6.228727007317101,-184.14174027812544,58.17813419036506,4.110585252215359
835,6.746757379733026,6.228727007317101,-173.49877659659364,65.98187802939708,4.110585252215359
836,6.746757379733026,6.228727007317101,-162.52554813278408,73.31395487792261,4.110585252215359
837,6.746757379733026,6.228727007317101,-151.24294305075574,80.16040771093213,4.110585252215359
838,6.746757379733026,6.228727007317101,-139.67243843054362,86.50820391633118,4.110585252215359
839,6.746757379733026,6.228727007317101,-127.83605938531625,92.34526010325789,4.110585252215359
840,6.746757379733026,6.228727007317101,-115.7563371353223,97.66046510350361,4.110585252215359
841,6.746757379733026,6.228727007317101,-103.4562661184309,102.44370112225403,4.110585252215359
842,6.746757379733026,6.228727007317101,-90.95926021891354,106.68586299788592,4.110585252215359
843,6.746757379733026,6.228727007317101,-78.2891081977831,110.37887553416039,4.110585252215359
844,6.746757379733026,6.228727007317101,-65.46992840953615,113.51570887181754,4.110585252215359
845,6.746757379733026,6.228727007317101,-52.526122891494175,116.09039187031317,4.110585252215359
846,6.746757379733026,6.228727007317101,-39.482330913138846,118.09802347422414,4.110585252215359
847,6.746757379733026,6.228727007317101,-26.36338207386083,119.53478204268629,4.110585252215359
848,6.746757379733026,6.228727007317101,-13.194249038408802,120.39793262410439,4.110585252215359
849,6.746757379733026,6.228727007317101,6.90664680251784,134.72708781149765,4.110585252215359
850,6.746757379733026,6.228727007317101,20.706793212816784,134.12456040694843,4.110585252215359
851,6.746757379733026,6.228727007317101,34.46752306533794,132.92065254301008,4.110585252215359
852,6.746757379733026,6.228727007317101,48.162642028698286,131.1176559267272,4.110585252215359
853,6.746757379733026,6.228727007317101,61.76608066557137,128.7190026646345,4.110585252215359
854,6.746757379733026,6.228727007317101,75.25194405734302,125.72925872954693,4.110585252215359
855,6.746757379733026,6.228727007317101,88.59456109656061,122.15411526897083,4.110585252215359
856,6.746757379733026,6.228727007317101,101.7685333533452,118.00037777168131,4.110585252215359
857,6.746757379733026,6.228727007317101,114.74878342274641,113.27595311308744,4.110585252215359
858,6.746757379733026,6.228727007317101,127.51060266100794,107.98983450404569,4.110585252215359
859,6.746757379733026,6.228727007317101,140.02969821987534,102.1520843717716,4.110585252215359
860,6.746757379733026,6.228727007317101,152.28223928941344,95.77381520543793,4.110585252215359
861,6.746757379733026,6.228727007317101,164.24490246130745,88.86716840292013,4.110585252215359
862,6.746757379733026,6.228727007317101,175.89491612629638,81.44529115895477,4.110585252215359
863,6.746757379733026,6.228727007317101,187.21010382122543,73.52231143870773,4.110585252215359
864,6.746757379733026,6.228727007317101,198.16892644320401,65.11331108438918,4.110585252215359
865,6.746757379733026,6.228727007317101,208.75052325051254,56.23429710610995,4.110585252215359
866,6.746757379733026,6.228727007317101,218.9347515722096,46.9021712116278,4.110585252215359
867,6.746757379733026,6.228727007317101,228.70222515085106,37.1346976329863,4.110585252215359
868,6.746757379733026,6.228727007317101,238.0343510453332,26.950469311289282,4.110585252215359
869,6.746757379733026,6.228727007317101,246.9133650236124,16.368872503980782,4.110585252215359
870,6.746757379733026,6.228727007317101,255.322365377931,5.410049882002141,4.110585252215359
871,6.746757379733026,6.228727007317101,263.245345098178,-5.905137812926824,4.110585252215359
872,6.746757379733026,6.228727007317101,270.66722234214336,-17.555151477915786,4.110585252215359
873,6.746757379733026,6.228727007317101,277.5738691446612,-29.51781464980982,4.110585252215359
874,6.746757379733026,6.228727007317101,283.9521383109949,-41.77035571934795,4.110585252215359
875,6.746757379733026,6.228727007317101,289.7898884432689,-54.28945127821534,4.110585252215359
876,6.746757379733026,6.228727007317101,295.07600705231073,-67.05127051647683,4.110585252215359
877,6.746757379733026,6.228727007317101,299.80043171090455,-80.03152058587803,4.110585252215359
878,6.746757379733026,6.228727007317101,303.9541692081941,-93.20549284266268,4.110585252215359
879,6.746757379733026,6.228727007317101,307.5293126687702,-106.5481098818802,4.110585252215359
880,6.746757379733026,6.228727007317101,310.5190566038578,-120.0339732736519,4.110585252215359
881,6.746757379733026,6.228727007317101,312.9177098659505,-133.63741191052497,4.110585252215359
882,6.746757379733026,6.228727007317101,314.72070648223337,-147.33253087388536,4.110585252215359
883,6.746757379733026,6.228727007317101,-314.72070648223337,-147.3325308738853,4.110585252215359
884,6.746757379733026,6.228727007317101,-312.9177098659505,-133.63741191052497,4.110585252215359
885,6.746757379733026,6.228727007317101,-310.5190566038578,-120.0339732736519,4.110585252215359
886,6.746757379733026,6.228727007317101,-307.5293126687702,-106.54810988188028,4.110585252215359
887,6.746757379733026,6.228727007317101,-303.9541692081941,-93.20549284266271,4.110585252215359
888,6.746757379733026,6.228727007317101,-299.80043171090455,-80.03152058587783,4.110585252215359
889,6.746757379733026,6.228727007317101,-295.0760070523107,-67.05127051647665,4.110585252215359
890,6.746757379733026,6.228727007317101,-289.78988844326886,-54.289451278215154,4.110585252215359
891,6.746757379733026,6.228727007317101,-283.9521383109949,-41.77035571934803,4.110585252215359
892,6.746757379733026,6.228727007317101,-277.57386914466133,-29.517814649809935,4.110585252215359
893,6.746757379733026,6.228727007317101,-270.6672223421435,-17.555151477915928,4.110585252215359
894,6.746757379733026,6.228727007317101,-263.245345098178,-5.9051378129267675,4.110585252215359
895,6.746757379733026,6.228727007317101,-255.3223653779309,5.410049882002255,4.110585252215359
896,6.746757379733026,6.228727007317101,-246.91336502361239,16.36887250398084,4.110585252215359
897,6.746757379733026,6.228727007317101,-238.03435104533312,26.95046931128931,4.110585252215359
898,6.746757379733026,6.228727007317101,-228.702225150851,37.13469763298636,4.110585252215359
899,6.746757379733026,6.228727007317101,-218.93475157220954,46.90217121162783,4.110585252215359
900,6.746757379733026,6.228727007317101,-208.75052325051252,56.23429710610995,4.110585252215359
901,6.746757379733026,6.228727007317101,-198.16892644320401,65.11331108438918,4.110585252215359
902,6.746757379733026,6.228727007317101,-187.21010382122543,73.5223114387077,4.110585252215359
903,6.746757379733026,6.228727007317101,-175.89491612629638,81.44529115895477,4.110585252215359
904,6.746757379733026,6.228727007317101,-164.24490246130725,88.86716840292024,4.110585252215359
905,6.746757379733026,6.228727007317101,-152.28223928941324,95.7738152054381,4.110585252215359
906,6.746757379733026,6.228727007317101,-140.02969821987537,102.15208437177154,4.110585252215359
907,6.746757379733026,6.228727007317101,-127.510602661008,107.98983450404563,4.110585252215359
908,6.746757379733026,6.228727007317101,-114.7487834227465,113.27595311308744,4.110585252215359
909,6.746757379733026,6.228727007317101,-101.76853335334505,118.00037777168131,4.110585252215359
910,6.746757379733026,6.228727007317101,-88.59456109656045,122.15411526897088,4.110585252215359
911,6.746757379733026,6.228727007317101,-75.25194405734287,125.72925872954693,4.110585252215359
912,6.746757379733026,6.228727007317101,-61.76608066557125,128.7190026646345,4.110585252215359
913,6.746757379733026,6.228727007317101,-48.16264202869817,131.1176559267272,4.110585252215359
914,6.746757379733026,6.228727007317101,-34.46752306533812,132.92065254301008,4.110585252215359
915,6.746757379733026,6.228727007317101,-20.706793212816702,134.12456040694843,4.110585252215359
916,6.746757379733026,6.228727007317101,-6.90664680251777,134.72708781149765,4.110585252215359
917,6.746757379733026,6.228727007317101,0.0,149.0926023705801,4.110585252215359
918,6.746757379733026,6.228727007317101,14.433334951922305,148.77766588158266,4.110585252215359
919,6.746757379733026,6.228727007317101,28.839195230426494,147.833455914097,4.110585252215359
920,6.746757379733026,6.228727007317101,43.19015846169686,146.2617698254616,4.110585252215359
921,6.746757379733026,6.228727007317101,57.45890677156726,144.065599409475,4.110585252215359
922,6.746757379733026,6.228727007317101,71.61827878664721,141.2491252013462,4.110585252215359
923,6.746757379733026,6.228727007317101,85.64132133753989,137.81770851980826,4.110585252215359
924,6.746757379733026,6.228727007317101,99.5013407657321,133.77788126154343,4.110585252215359
925,6.746757379733026,6.228727007317101,113.1719537364902,129.1373334673467,4.110585252215359
926,6.746757379733026,6.228727007317101,126.62713746103755,123.90489868369576,4.110585252215359
927,6.746757379733026,6.228727007317101,139.84127923241178,118.09053714759341,4.110585252215359
928,6.746757379733026,6.228727007317101,152.7892251807084,111.70531682669036,4.110585252215359
929,6.746757379733026,6.228727007317101,165.44632815490166,104.76139235077972,4.110585252215359
930,6.746757379733026,6.228727007317101,177.78849464009755,97.27198187476807,4.110585252215359
931,6.746757379733026,6.228727007317101,189.7922306209085,89.25134191716694,4.110585252215359
932,6.746757379733026,6.228727007317101,201.43468630364734,80.71474022199891,4.110585252215359
933,6.746757379733026,6.228727007317101,212.69369961220806,71.67842669577942,4.110585252215359
934,6.746757379733026,6.228727007317101,223.54783837483737,62.159602474896246,4.110585252215359
935,6.746757379733026,6.228727007317101,233.9764411214916,52.17638718226834,4.110585252215359
936,6.746757379733026,6.228727007317101,243.9596564141195,41.74778443561408,4.110585252215359
937,6.746757379733026,6.228727007317101,253.4784806350027,30.89364567298483,4.110585252215359
938,6.746757379733026,6.228727007317101,262.51479416122214,19.63463236442408,4.110585252215359
939,6.746757379733026,6.228727007317101,271.0513958563902,7.992176681685237,4.110585252215359
940,6.746757379733026,6.228727007317101,279.0720358139913,-4.011559299125736,4.110585252215359
941,6.746757379733026,6.228727007317101,286.56144629000295,-16.35372578432157,4.110585252215359
942,6.746757379733026,6.228727007317101,293.50537076591365,-29.01082875851489,4.110585252215359
943,6.746757379733026,6.228727007317101,299.8905910868167,-41.95877470681151,4.110585252215359
944,6.746757379733026,6.228727007317101,305.70495262291905,-55.172916478185726,4.110585252215359
945,6.746757379733026,6.228727007317101,310.93738740656994,-68.62810020273307,4.110585252215359
946,6.746757379733026,6.228727007317101,315.5779352007667,-82.29871317349122,4.110585252215359
947,6.746757379733026,6.228727007317101,319.6177624590315,-96.15873260168333,4.110585252215359
948,6.746757379733026,6.228727007317101,323.0491791405695,-110.18177515257608,4.110585252215359
949,6.746757379733026,6.228727007317101,325.8656533486983,-124.341147167656,4.110585252215359
950,6.746757379733026,6.228727007317101,-325.86565334869834,-124.34114716765615,4.110585252215359
951,6.746757379733026,6.228727007317101,-323.0491791405695,-110.18177515257622,4.110585252215359
952,6.746757379733026,6.228727007317101,-319.61776245903155,-96.15873260168354,4.110585252215359
953,6.746757379733026,6.228727007317101,-315.5779352007667,-82.2987131734911,4.110585252215359
954,6.746757379733026,6.228727007317101,-310.93738740656994,-68.62810020273301,4.110585252215359
955,6.746757379733026,6.228727007317101,-305.704952622919,-55.17291647818567,4.110585252215359
956,6.746757379733026,6.228727007317101,-299.8905910868168,-41.95877470681171,4.110585252215359
957,6.746757379733026,6.228727007317101,-293.50537076591377,-29.010828758515117,4.110585252215359
958,6.746757379733026,6.228727007317101,-286.56144629000306,-16.353725784321824,4.110585252215359
959,6.746757379733026,6.228727007317101,-279.07203581399136,-4.011559299125736,4.110585252215359
960,6.746757379733026,6.228727007317101,-271.05139585639023,7.9921766816852085,4.110585252215359
961,6.746757379733026,6.228727007317101,-262.51479416122214,19.63463236442408,4.110585252215359
962,6.746757379733026,6.228727007317101,-253.47848063500277,30.893645672984775,4.110585252215359
963,6.746757379733026,6.228727007317101,-243.95965641411956,41.74778443561405,4.110585252215359
964,6.746757379733026,6.228727007317101,-233.97644112149166,52.17638718226826,4.110585252215359
965,6.746757379733026,6.228727007317101,-223.54783837483745,62.15960247489619,4.110585252215359
966,6.746757379733026,6.228727007317101,-212.69369961220818,71.67842669577936,4.110585252215359
967,6.746757379733026,6.228727007317101,-201.43468630364745,80.7147402219988,4.110585252215359
968,6.746757379733026,6.228727007317101,-189.79223062090864,89.25134191716683,4.110585252215359
969,6.746757379733026,6.228727007317101,-177.7884946400974,97.27198187476813,4.110585252215359
970,6.746757379733026,6.228727007317101,-165.44632815490158,104.76139235077972,4.110585252215359
